"Fecha cotización","Apertura","Cierre","Máxima","Mínima","Promedio","Cantidad","Monto","Fecha_a","Cierre_a"
"21/07/2015","1.85","1.85","1.85","1.85","1.84","4278","7878.74","20/07/2015","1.85"
"22/07/2015","1.85","1.85","1.85","1.83","1.85","11714","21616.62","21/07/2015","1.85"
"23/07/2015","1.83","1.83","1.83","1.83","1.83","11791","21577.53","22/07/2015","1.85"
"24/07/2015","1.83","1.83","1.83","1.83","1.83","13000","23790","23/07/2015","1.83"
"30/07/2015","1.83","1.83","1.83","1.83","1.83","16000","29279.6","24/07/2015","1.83"
"31/07/2015","1.83","1.83","1.83","1.83","1.83","5000","9150","30/07/2015","1.83"
"03/08/2015","1.8","1.8","1.8","1.8","1.79","8269","14838.82","31/07/2015","1.83"
"04/08/2015","1.78","1.78","1.78","1.78","1.78","2500","4450","03/08/2015","1.8"
"05/08/2015","1.78","1.78","1.78","1.78","1.78","6299","11202.62","04/08/2015","1.78"
"06/08/2015","1.77","1.77","1.77","1.77","1.77","5892","10428.84","05/08/2015","1.78"
"07/08/2015","1.76","1.65","1.76","1.65","1.69","11000","18629.82","06/08/2015","1.77"
"10/08/2015","1.63","1.7","1.7","1.63","1.67","15080","25151.76","07/08/2015","1.65"
"11/08/2015","1.7","1.7","1.7","1.7","1.68","4980","8346.25","10/08/2015","1.7"
"12/08/2015","1.69","1.69","1.69","1.69","1.69","3726","6296.94","11/08/2015","1.7"
"13/08/2015","1.69","1.69","1.69","1.69","1.69","8567","14439.85","12/08/2015","1.69"
"14/08/2015","1.69","1.69","1.69","1.69","1.69","5000","8440","13/08/2015","1.69"
"17/08/2015","1.68","1.68","1.68","1.68","1.68","3522","5916.96","14/08/2015","1.69"
"18/08/2015","1.67","1.45","1.67","1.45","1.51","27618","41811.06","17/08/2015","1.68"
"19/08/2015","1.44","1.44","1.44","1.44","1.44","8400","12112.85","18/08/2015","1.45"
"20/08/2015","1.48","1.48","1.48","1.48","1.44","14378","20755.12","19/08/2015","1.44"
"21/08/2015","1.48","1.48","1.48","1.48","1.48","4667","6907.16","20/08/2015","1.48"
"24/08/2015","1.46","1.46","1.46","1.46","1.46","4935","7193.15","21/08/2015","1.48"
"25/08/2015","1.49","1.49","1.49","1.49","1.48","4279","6332.07","24/08/2015","1.46"
"26/08/2015","1.49","1.45","1.49","1.45","1.46","11067","16155.15","25/08/2015","1.49"
"27/08/2015","1.48","1.47","1.48","1.43","1.44","21396","30912.46","26/08/2015","1.45"
"28/08/2015","1.48","1.48","1.48","1.48","1.48","6935","10259.44","27/08/2015","1.47"
"31/08/2015","1.49","1.49","1.49","1.49","1.49","3135","4669.8","28/08/2015","1.48"
"01/09/2015","1.49","1.49","1.49","1.49","1.46","14037","20525.27","31/08/2015","1.49"
"02/09/2015","1.45","1.51","1.51","1.45","1.47","15690","23111.48","01/09/2015","1.49"
"03/09/2015","1.5","1.51","1.51","1.5","1.5","10153","15200.16","02/09/2015","1.51"
"04/09/2015","1.52","1.42","1.52","1.42","1.45","14187","20527.52","03/09/2015","1.51"
"07/09/2015","1.42","1.47","1.47","1.42","1.45","12435","18030.3","04/09/2015","1.42"
"08/09/2015","1.5","1.5","1.5","1.5","1.48","10547","15646.74","07/09/2015","1.47"
"09/09/2015","1.51","1.51","1.51","1.51","1.51","10169","15353.26","08/09/2015","1.5"
"10/09/2015","1.5","1.49","1.5","1.41","1.46","30182","44186.38","09/09/2015","1.51"
"11/09/2015","1.49","1.49","1.49","1.49","1.49","10323","15381.27","10/09/2015","1.49"
"14/09/2015","1.49","1.49","1.49","1.49","1.47","4131","6077.53","11/09/2015","1.49"
"15/09/2015","1.42","1.49","1.49","1.42","1.44","9941","14333.67","14/09/2015","1.49"
"16/09/2015","1.49","1.49","1.49","1.49","1.47","3994","5878.25","15/09/2015","1.49"
"17/09/2015","1.51","1.46","1.51","1.46","1.46","11715","17109.15","16/09/2015","1.49"
"18/09/2015","1.47","1.47","1.47","1.47","1.47","113424","166438.48","17/09/2015","1.46"
"21/09/2015","1.46","1.46","1.46","1.46","1.44","4332","6246.97","18/09/2015","1.47"
"22/09/2015","1.46","1.46","1.46","1.46","1.46","3135","4577.1","21/09/2015","1.46"
"23/09/2015","1.46","1.46","1.46","1.46","1.46","3863","5639.98","22/09/2015","1.46"
"24/09/2015","1.47","1.47","1.47","1.47","1.43","13810","19794.55","23/09/2015","1.46"
"25/09/2015","1.47","1.47","1.47","1.47","1.47","4407","6477.32","24/09/2015","1.47"
"28/09/2015","1.49","1.49","1.49","1.49","1.49","3800","5646","25/09/2015","1.47"
"29/09/2015","1.49","1.49","1.49","1.49","1.49","3158","4702.26","28/09/2015","1.49"
"30/09/2015","1.49","1.49","1.49","1.49","1.49","3588","5346.12","29/09/2015","1.49"
"01/10/2015","1.49","1.49","1.49","1.49","1.49","3107","4629.43","30/09/2015","1.49"
"02/10/2015","1.48","1.48","1.48","1.48","1.48","2700","3996","01/10/2015","1.49"
"05/10/2015","1.5","1.5","1.5","1.5","1.47","17612","25896.32","02/10/2015","1.48"
"06/10/2015","1.5","1.42","1.5","1.42","1.44","14000","20096","05/10/2015","1.5"
"07/10/2015","1.48","1.48","1.48","1.48","1.48","4137","6102.54","06/10/2015","1.42"
"12/10/2015","1.47","1.45","1.47","1.45","1.45","26218","38097.87","07/10/2015","1.48"
"13/10/2015","1.45","1.45","1.45","1.45","1.45","9110","13209.5","12/10/2015","1.45"
"14/10/2015","1.45","1.48","1.48","1.45","1.46","8595","12567.75","13/10/2015","1.45"
"15/10/2015","1.48","1.48","1.48","1.48","1.48","2700","3996","14/10/2015","1.48"
"16/10/2015","1.47","1.47","1.47","1.47","1.46","4266","6230.75","15/10/2015","1.48"
"19/10/2015","1.45","1.45","1.45","1.45","1.45","3137","4548.65","16/10/2015","1.47"
"20/10/2015","1.44","1.44","1.44","1.44","1.44","3165","4557.6","19/10/2015","1.45"
"21/10/2015","1.43","1.47","1.47","1.42","1.43","17642","25311.65","20/10/2015","1.44"
"22/10/2015","1.47","1.47","1.47","1.47","1.47","2997","4405.59","21/10/2015","1.47"
"23/10/2015","1.48","1.48","1.48","1.48","1.48","4557","6744.36","22/10/2015","1.47"
"26/10/2015","1.51","1.51","1.51","1.51","1.51","5536","8354.37","23/10/2015","1.48"
"27/10/2015","1.51","1.51","1.51","1.51","1.51","4000","6027","26/10/2015","1.51"
"28/10/2015","1.5","1.5","1.5","1.5","1.5","6400","9629","27/10/2015","1.51"
"29/10/2015","1.51","1.5","1.51","1.5","1.5","10127","15237.21","28/10/2015","1.5"
"30/10/2015","1.5","1.5","1.5","1.5","1.48","17536","25908.69","29/10/2015","1.5"
"02/11/2015","1.51","1.51","1.51","1.51","1.46","18199","26480.5","30/10/2015","1.5"
"03/11/2015","1.5","1.5","1.5","1.5","1.5","3314","4960.84","02/11/2015","1.51"
"04/11/2015","1.5","1.5","1.5","1.5","1.5","5700","8550","03/11/2015","1.5"
"05/11/2015","1.51","1.45","1.51","1.45","1.47","10797","15821.67","04/11/2015","1.5"
"06/11/2015","1.48","1.45","1.48","1.45","1.45","19856","28838.2","05/11/2015","1.45"
"09/11/2015","1.45","1.45","1.45","1.45","1.41","15740","22250.39","06/11/2015","1.45"
"10/11/2015","1.45","1.45","1.45","1.45","1.45","23439","33986.55","09/11/2015","1.45"
"11/11/2015","1.45","1.45","1.45","1.45","1.45","17775","25773.75","10/11/2015","1.45"
"12/11/2015","1.45","1.45","1.45","1.45","1.45","11875","17218.75","11/11/2015","1.45"
"13/11/2015","1.45","1.45","1.45","1.45","1.44","12246","17610.45","12/11/2015","1.45"
"16/11/2015","1.45","1.45","1.45","1.45","1.43","12766","18260.7","13/11/2015","1.45"
"17/11/2015","1.45","1.45","1.45","1.45","1.42","7813","11088.2","16/11/2015","1.45"
"18/11/2015","1.48","1.45","1.48","1.39","1.44","12420","17850.77","17/11/2015","1.45"
"19/11/2015","1.45","1.45","1.45","1.45","1.42","9007","12808.05","18/11/2015","1.45"
"20/11/2015","1.48","1.48","1.48","1.48","1.47","6286","9234.01","19/11/2015","1.45"
"23/11/2015","1.48","1.48","1.48","1.48","1.48","2872","4250.56","20/11/2015","1.48"
"24/11/2015","1.47","1.47","1.47","1.47","1.47","2878","4230.48","23/11/2015","1.48"
"25/11/2015","1.46","1.46","1.46","1.46","1.41","15000","21194.23","24/11/2015","1.47"
"26/11/2015","1.29","1.37","1.37","1.29","1.3","37382","48727.78","25/11/2015","1.46"
"27/11/2015","1.37","1.37","1.37","1.37","1.33","6060","8088","26/11/2015","1.37"
"30/11/2015","1.37","1.37","1.37","1.37","1.37","7719","10610.24","27/11/2015","1.37"
"01/12/2015","1.37","1.37","1.37","1.37","1.32","9580","12664","30/11/2015","1.37"
"02/12/2015","1.37","1.37","1.37","1.37","1.37","3019","4136.03","01/12/2015","1.37"
"03/12/2015","1.37","1.37","1.37","1.37","1.37","6085","8336.45","02/12/2015","1.37"
"04/12/2015","1.37","1.37","1.37","1.37","1.35","5047","6837.77","03/12/2015","1.37"
"07/12/2015","1.37","1.37","1.37","1.37","1.37","4379","5992.09","04/12/2015","1.37"
"09/12/2015","1.4","1.4","1.4","1.4","1.39","5753","7984.06","07/12/2015","1.37"
"10/12/2015","1.43","1.43","1.43","1.43","1.4","4979","6971.86","09/12/2015","1.4"
"11/12/2015","1.43","1.43","1.43","1.43","1.43","8286","11839.12","10/12/2015","1.43"
"14/12/2015","1.4","1.4","1.4","1.4","1.4","12000","16800","11/12/2015","1.43"
"15/12/2015","1.4","1.4","1.4","1.4","1.4","4161","5821.25","14/12/2015","1.4"
"16/12/2015","1.4","1.4","1.4","1.4","1.4","3018","4224.84","15/12/2015","1.4"
"17/12/2015","1.4","1.4","1.4","1.4","1.39","21000","29160","16/12/2015","1.4"
"18/12/2015","1.4","1.4","1.4","1.4","1.4","4020","5627","17/12/2015","1.4"
"21/12/2015","1.43","1.43","1.43","1.43","1.41","5595","7872","18/12/2015","1.4"
"22/12/2015","1.4","1.4","1.4","1.4","1.39","12838","17902.45","21/12/2015","1.43"
"23/12/2015","1.4","1.4","1.4","1.4","1.37","12209","16701.75","22/12/2015","1.4"
"24/12/2015","1.45","1.45","1.45","1.45","1.45","10777","15626.65","23/12/2015","1.4"
"28/12/2015","1.45","1.43","1.45","1.43","1.44","11107","16016.73","24/12/2015","1.45"
"29/12/2015","1.43","1.43","1.43","1.43","1.38","19347","26700.8","28/12/2015","1.43"
"30/12/2015","1.35","1.42","1.42","1.35","1.38","12500","17295","29/12/2015","1.43"
"31/12/2015","1.4","1.4","1.4","1.4","1.4","5000","7000","30/12/2015","1.42"
"04/01/2016","1.4","1.4","1.4","1.4","1.33","9203","12279.2","31/12/2015","1.4"
"05/01/2016","1.4","1.4","1.4","1.4","1.37","11068","15175.66","04/01/2016","1.4"
"06/01/2016","1.4","1.4","1.4","1.4","1.36","8415","11410.25","05/01/2016","1.4"
"07/01/2016","1.38","1.38","1.38","1.38","1.33","11000","14596","06/01/2016","1.4"
"08/01/2016","1.38","1.38","1.38","1.38","1.33","18532","24652.32","07/01/2016","1.38"
"11/01/2016","1.37","1.37","1.37","1.37","1.34","13875","18608.95","08/01/2016","1.38"
"12/01/2016","1.38","1.38","1.38","1.38","1.32","13767","18131.76","11/01/2016","1.37"
"13/01/2016","1.37","1.37","1.37","1.37","1.34","25232","33911","12/01/2016","1.38"
"14/01/2016","1.35","1.37","1.37","1.35","1.34","22476","30066.26","13/01/2016","1.37"
"15/01/2016","1.37","1.37","1.37","1.37","1.35","13491","18195.44","14/01/2016","1.37"
"18/01/2016","1.36","1.36","1.36","1.36","1.33","6698","8927.3","15/01/2016","1.37"
"19/01/2016","1.36","1.36","1.36","1.36","1.33","16572","21980.82","18/01/2016","1.36"
"20/01/2016","1.35","1.35","1.35","1.35","1.32","13435","17675.5","19/01/2016","1.36"
"21/01/2016","1.34","1.35","1.35","1.34","1.35","20951","28209.17","20/01/2016","1.35"
"22/01/2016","1.35","1.35","1.35","1.35","1.31","14184","18583.7","21/01/2016","1.35"
"25/01/2016","1.35","1.4","1.4","1.35","1.36","40416","54763.78","22/01/2016","1.35"
"26/01/2016","1.4","1.4","1.4","1.4","1.4","20715","29001","25/01/2016","1.4"
"27/01/2016","1.4","1.4","1.4","1.4","1.4","5276","7367.08","26/01/2016","1.4"
"28/01/2016","1.4","1.4","1.4","1.4","1.4","17885","25039","27/01/2016","1.4"
"29/01/2016","1.39","1.4","1.4","1.39","1.4","19736","27554.2","28/01/2016","1.4"
"01/02/2016","1.43","1.43","1.43","1.43","1.43","5500","7865","29/01/2016","1.4"
"02/02/2016","1.5","1.5","1.5","1.5","1.48","5500","8141.01","01/02/2016","1.43"
"03/02/2016","1.5","1.5","1.5","1.5","1.5","4500","6750","02/02/2016","1.5"
"04/02/2016","1.55","1.55","1.55","1.55","1.55","25966","40200.1","03/02/2016","1.5"
"05/02/2016","1.55","1.55","1.55","1.55","1.55","5000","7750","04/02/2016","1.55"
"08/02/2016","1.55","1.55","1.55","1.55","1.55","3293","5104.15","05/02/2016","1.55"
"09/02/2016","1.53","1.54","1.54","1.53","1.53","7914","12144.6","08/02/2016","1.55"
"10/02/2016","1.55","1.55","1.55","1.55","1.5","5228","7864","09/02/2016","1.54"
"11/02/2016","1.55","1.55","1.55","1.55","1.55","4094","6345.7","10/02/2016","1.55"
"12/02/2016","1.55","1.55","1.55","1.55","1.54","3094","4776","11/02/2016","1.55"
"15/02/2016","1.55","1.55","1.55","1.55","1.55","3077","4769.35","12/02/2016","1.55"
"16/02/2016","1.55","1.55","1.55","1.55","1.55","15137","23447.25","15/02/2016","1.55"
"17/02/2016","1.55","1.6","1.6","1.55","1.55","62763","97387.5","16/02/2016","1.55"
"18/02/2016","1.6","1.71","1.71","1.6","1.65","5533","9127.8","17/02/2016","1.6"
"19/02/2016","1.77","1.8","1.8","1.77","1.78","9367","16666.23","18/02/2016","1.71"
"22/02/2016","1.81","1.81","1.81","1.81","1.81","3063","5538.4","19/02/2016","1.8"
"23/02/2016","1.85","1.85","1.85","1.85","1.84","5968","11003.35","22/02/2016","1.81"
"24/02/2016","1.85","1.85","1.85","1.85","1.85","5000","9250","23/02/2016","1.85"
"25/02/2016","1.95","2.01","2.01","1.95","1.97","22401","44142.74","24/02/2016","1.85"
"26/02/2016","1.95","1.95","1.95","1.95","1.95","3500","6825","25/02/2016","2.01"
"29/02/2016","1.87","1.87","1.87","1.87","1.87","4500","8415","26/02/2016","1.95"
"01/03/2016","1.8","1.8","1.8","1.8","1.8","3394","6109.2","29/02/2016","1.87"
"02/03/2016","1.8","1.8","1.8","1.8","1.8","6573","11831.4","01/03/2016","1.8"
"03/03/2016","1.8","1.8","1.8","1.8","1.8","5203","9365","02/03/2016","1.8"
"04/03/2016","1.8","1.8","1.8","1.8","1.79","15419","27604.2","03/03/2016","1.8"
"07/03/2016","1.83","1.83","1.83","1.83","1.81","5356","9711.06","04/03/2016","1.8"
"08/03/2016","1.8","1.8","1.8","1.8","1.8","9807","17652.6","07/03/2016","1.83"
"09/03/2016","1.8","1.85","1.85","1.8","1.83","14043","25767.4","08/03/2016","1.8"
"10/03/2016","1.83","1.83","1.83","1.83","1.83","2830","5178.9","09/03/2016","1.85"
"11/03/2016","1.8","1.8","1.8","1.8","1.8","9966","17938.8","10/03/2016","1.83"
"14/03/2016","1.8","1.8","1.8","1.8","1.8","4740","8532","11/03/2016","1.8"
"15/03/2016","1.8","1.8","1.8","1.8","1.8","5294","9529.2","14/03/2016","1.8"
"16/03/2016","1.8","1.8","1.8","1.8","1.8","6436","11584.8","15/03/2016","1.8"
"17/03/2016","1.8","1.8","1.8","1.8","1.8","5005","9009","16/03/2016","1.8"
"18/03/2016","1.8","1.9","1.9","1.8","1.83","20354","37192.2","17/03/2016","1.8"
"21/03/2016","1.9","1.9","1.9","1.9","1.9","4300","8170","18/03/2016","1.9"
"22/03/2016","1.9","1.9","1.9","1.9","1.9","14998","28494.17","21/03/2016","1.9"
"23/03/2016","1.91","1.91","1.91","1.91","1.9","7672","14577.34","22/03/2016","1.9"
"28/03/2016","1.91","1.85","1.91","1.85","1.88","9222","17366.26","23/03/2016","1.91"
"29/03/2016","1.9","1.9","1.9","1.9","1.89","9434","17794.7","28/03/2016","1.85"
"30/03/2016","1.9","1.9","1.9","1.9","1.9","20703","39238.9","29/03/2016","1.9"
"31/03/2016","1.9","1.9","1.9","1.8","1.86","18067","33674.65","30/03/2016","1.9"
"01/04/2016","1.93","1.93","1.93","1.93","1.92","7830","15050.1","31/03/2016","1.9"
"04/04/2016","1.89","1.89","1.89","1.89","1.89","3807","7195.23","01/04/2016","1.93"
"05/04/2016","1.84","1.89","1.89","1.84","1.83","15518","28471.3","04/04/2016","1.89"
"06/04/2016","1.89","1.89","1.89","1.89","1.85","7697","14249.48","05/04/2016","1.89"
"07/04/2016","1.89","1.89","1.89","1.89","1.89","3700","6993","06/04/2016","1.89"
"08/04/2016","1.89","1.89","1.89","1.89","1.89","3758","7102.62","07/04/2016","1.89"
"11/04/2016","1.93","2","2","1.93","1.98","12831","25359.75","08/04/2016","1.89"
"12/04/2016","1.9","1.87","1.9","1.87","1.89","31050","58637.5","11/04/2016","2"
"13/04/2016","1.9","1.9","1.9","1.9","1.9","5022","9541.2","12/04/2016","1.87"
"14/04/2016","1.88","1.88","1.88","1.88","1.88","5553","10423.05","13/04/2016","1.9"
"15/04/2016","1.88","1.88","1.88","1.88","1.88","3000","5640","14/04/2016","1.88"
"18/04/2016","1.87","1.87","1.87","1.87","1.87","7872","14700.81","15/04/2016","1.88"
"19/04/2016","1.88","1.83","1.88","1.83","1.86","29155","54289.5","18/04/2016","1.87"
"20/04/2016","1.89","1.89","1.89","1.89","1.88","6423","12096.15","19/04/2016","1.83"
"21/04/2016","1.89","2","2","1.89","1.97","46623","91660.17","20/04/2016","1.89"
"22/04/2016","2","2","2","2","2","28383","56765.76","21/04/2016","2"
"25/04/2016","2","2","2","2","2","7600","15200","22/04/2016","2"
"26/04/2016","2","2","2","2","2","25994","51960","25/04/2016","2"
"27/04/2016","2","2","2","2","2","7155","14310","26/04/2016","2"
"28/04/2016","1.99","1.99","1.99","1.99","1.97","3271","6439.9","27/04/2016","2"
"29/04/2016","2","2","2","2","2","20078","40146.75","28/04/2016","1.99"
"02/05/2016","2.05","2.05","2.05","2.05","2.05","3500","7175","29/04/2016","2"
"03/05/2016","2","2","2","2","2","3572","7144","02/05/2016","2.05"
"04/05/2016","1.92","1.92","1.92","1.92","1.92","4151","7969.92","03/05/2016","2"
"05/05/2016","1.92","1.92","1.92","1.9","1.91","13837","26407.04","04/05/2016","1.92"
"06/05/2016","1.9","1.9","1.9","1.9","1.9","6000","11400","05/05/2016","1.92"
"09/05/2016","1.9","1.93","1.93","1.9","1.92","34453","66219.25","06/05/2016","1.9"
"10/05/2016","1.95","1.95","1.95","1.95","1.95","8000","15600","09/05/2016","1.93"
"11/05/2016","1.95","1.95","1.95","1.95","1.95","10085","19665.75","10/05/2016","1.95"
"12/05/2016","1.95","1.95","1.95","1.95","1.95","4875","9506.25","11/05/2016","1.95"
"13/05/2016","2","2","2","2","2","4500","8995.1","12/05/2016","1.95"
"16/05/2016","1.9","1.98","1.98","1.9","1.91","28690","54759.08","13/05/2016","2"
"17/05/2016","1.98","1.98","1.98","1.98","1.97","5829","11475.1","16/05/2016","1.98"
"18/05/2016","1.93","1.93","1.93","1.93","1.9","3956","7524.06","17/05/2016","1.98"
"19/05/2016","1.95","1.91","1.95","1.91","1.93","8649","16698.91","18/05/2016","1.93"
"20/05/2016","1.91","1.91","1.91","1.91","1.91","3388","6471.08","19/05/2016","1.91"
"23/05/2016","1.9","1.9","1.9","1.9","1.91","6943","13271","20/05/2016","1.91"
"24/05/2016","1.92","1.92","1.92","1.92","1.92","18315","35160.44","23/05/2016","1.9"
"25/05/2016","1.95","2","2","1.95","1.96","16848","33089.21","24/05/2016","1.92"
"26/05/2016","2","2","2","2","2","7905","15789.25","25/05/2016","2"
"27/05/2016","2.05","2.05","2.05","2.05","2.05","6382","13083.1","26/05/2016","2"
"30/05/2016","2.07","2.07","2.07","2.07","2.04","5482","11181.4","27/05/2016","2.05"
"31/05/2016","2","2","2","2","2","6233","12466","30/05/2016","2.07"
"01/06/2016","2.03","2.03","2.03","2.03","2.01","3546","7140.22","31/05/2016","2"
"02/06/2016","2.03","2.03","2.03","2.03","2.03","3500","7105","01/06/2016","2.03"
"03/06/2016","2.05","2.05","2.05","2.05","2.03","2611","5291.45","02/06/2016","2.03"
"06/06/2016","2.05","2.05","2.05","2.05","2","14075","28140.35","03/06/2016","2.05"
"07/06/2016","2.04","2.04","2.04","2.04","2.02","4421","8916.94","06/06/2016","2.05"
"08/06/2016","2.05","2.05","2.05","2.05","2.01","4353","8728.35","07/06/2016","2.04"
"09/06/2016","2","2.01","2.01","2","1.99","11095","22059.44","08/06/2016","2.05"
"10/06/2016","2.01","2.01","2.01","2.01","1.99","8650","17217.3","09/06/2016","2.01"
"13/06/2016","2.01","1.94","2.01","1.94","1.95","12387","24197.82","10/06/2016","2.01"
"14/06/2016","1.94","1.94","1.94","1.94","1.94","9000","17460","13/06/2016","1.94"
"15/06/2016","1.94","1.94","1.94","1.94","1.94","7617","14776.98","14/06/2016","1.94"
"16/06/2016","1.94","1.94","1.94","1.94","1.94","2555","4956.7","15/06/2016","1.94"
"17/06/2016","2","2.05","2.05","2","1.99","8246","16393.95","16/06/2016","1.94"
"20/06/2016","2.04","2.04","2.04","2.04","2.04","3000","6120","17/06/2016","2.05"
"21/06/2016","1.98","2","2","1.98","1.99","8000","15918.64","20/06/2016","2.04"
"22/06/2016","2.03","2.03","2.03","2.03","2.03","3391","6878.48","21/06/2016","2"
"23/06/2016","1.95","2.01","2.01","1.95","1.99","8584","17062.75","22/06/2016","2.03"
"24/06/2016","1.95","2.05","2.05","1.95","2","10053","20103.35","23/06/2016","2.01"
"27/06/2016","1.97","1.97","1.97","1.97","1.95","3843","7511.7","24/06/2016","2.05"
"28/06/2016","2","2","2","2","2","7877","15743.35","27/06/2016","1.97"
"30/06/2016","1.9","1.99","1.99","1.9","1.93","18628","35872.5","28/06/2016","2"
"01/07/2016","2","2","2","2","2","5000","10000","30/06/2016","1.99"
"04/07/2016","2","2","2","2","2","3700","7400","01/07/2016","2"
"05/07/2016","1.98","1.98","1.98","1.9","1.96","8181","16017.1","04/07/2016","2"
"06/07/2016","1.9","1.98","1.98","1.9","1.95","39669","77361.1","05/07/2016","1.98"
"07/07/2016","1.9","1.97","1.97","1.9","1.92","13808","26444.12","06/07/2016","1.98"
"08/07/2016","1.92","1.92","1.92","1.92","1.95","7425","14447.7","07/07/2016","1.97"
"11/07/2016","1.92","1.92","1.92","1.92","1.92","8071","15496.32","08/07/2016","1.92"
"12/07/2016","1.92","1.92","1.92","1.92","1.92","6200","11904","11/07/2016","1.92"
"13/07/2016","1.9","1.9","1.9","1.9","1.9","25266","48005.4","12/07/2016","1.92"
"14/07/2016","1.9","1.9","1.9","1.9","1.9","7762","14732.56","13/07/2016","1.9"
"15/07/2016","1.9","2","2","1.9","1.94","10390","20160.1","14/07/2016","1.9"
"18/07/2016","1.9","1.94","1.94","1.9","1.92","17155","32860.24","15/07/2016","2"
"19/07/2016","1.83","2","2","1.83","1.96","78763","154324.92","18/07/2016","1.94"
"20/07/2016","1.97","1.97","1.97","1.97","1.96","3422","6722.86","19/07/2016","2"
"21/07/2016","1.97","1.98","1.98","1.97","1.97","11647","22968.52","20/07/2016","1.97"
"22/07/2016","1.98","1.98","1.98","1.98","1.98","12000","23760","21/07/2016","1.98"
"25/07/2016","1.95","1.95","1.95","1.9","1.93","27000","52050.3","22/07/2016","1.98"
"26/07/2016","1.95","1.95","1.95","1.95","1.95","11498","22415.38","25/07/2016","1.95"
"27/07/2016","1.95","1.95","1.95","1.95","1.95","7087","13789.65","26/07/2016","1.95"
"01/08/2016","1.95","1.95","1.95","1.95","1.95","6400","12480","27/07/2016","1.95"
"02/08/2016","1.82","1.85","1.85","1.82","1.84","29416","53987.12","01/08/2016","1.95"
"03/08/2016","1.85","1.9","1.9","1.85","1.89","37100","70269.45","02/08/2016","1.85"
"04/08/2016","1.9","1.9","1.9","1.9","1.9","11486","21823.4","03/08/2016","1.9"
"05/08/2016","1.9","1.95","1.95","1.9","1.93","6955","13399.5","04/08/2016","1.9"
"08/08/2016","1.95","1.98","1.98","1.95","1.97","30143","59470.74","05/08/2016","1.95"
"09/08/2016","1.98","2","2","1.98","1.99","26200","52226.64","08/08/2016","1.98"
"10/08/2016","2","2.05","2.05","2","2.01","17700","35663.22","09/08/2016","2"
"11/08/2016","2.05","2.1","2.1","2.05","2.08","10699","22282.95","10/08/2016","2.05"
"12/08/2016","2.1","2.1","2.1","2.1","2.09","18403","38522.68","11/08/2016","2.1"
"15/08/2016","2.1","2.1","2.1","2.1","2.09","4566","9558.8","12/08/2016","2.1"
"16/08/2016","2.1","2.1","2.1","2.1","2.12","8721","18493.9","15/08/2016","2.1"
"17/08/2016","2.1","2.15","2.15","2.1","2.14","30700","65786.2","16/08/2016","2.1"
"18/08/2016","2.15","2.35","2.35","2.1","2.21","73728","163146.47","17/08/2016","2.15"
"19/08/2016","2.35","2.35","2.35","2.35","2.35","13300","31255","18/08/2016","2.35"
"22/08/2016","2.35","2.35","2.35","2.3","2.34","19200","44882.15","19/08/2016","2.35"
"23/08/2016","2.35","2.35","2.35","2.35","2.34","17000","39858.55","22/08/2016","2.35"
"24/08/2016","2.35","2.35","2.35","2.35","2.32","12307","28610.4","23/08/2016","2.35"
"25/08/2016","2.3","2.35","2.35","2.3","2.33","5000","11627.35","24/08/2016","2.35"
"26/08/2016","2.3","2.34","2.34","2.3","2.33","21000","48911.55","25/08/2016","2.35"
"29/08/2016","2.3","2.34","2.34","2.28","2.33","117033","272212.76","26/08/2016","2.34"
"31/08/2016","2.34","2.28","2.34","2.28","2.32","19300","44734.89","29/08/2016","2.34"
"01/09/2016","2.34","2.4","2.4","2.3","2.34","40620","94925.04","31/08/2016","2.28"
"02/09/2016","2.35","2.35","2.35","2.35","2.35","5321","12504.35","01/09/2016","2.4"
"05/09/2016","2.35","2.35","2.35","2.35","2.35","11300","26555","02/09/2016","2.35"
"06/09/2016","2.35","2.35","2.35","2.35","2.35","12500","29375","05/09/2016","2.35"
"07/09/2016","2.35","2.35","2.35","2.35","2.35","7667","17995.75","06/09/2016","2.35"
"08/09/2016","2.35","2.35","2.35","2.35","2.35","2500","5872","07/09/2016","2.35"
"09/09/2016","2.35","2.35","2.35","2.35","2.35","22202","52154.5","08/09/2016","2.35"
"12/09/2016","2.35","2.35","2.35","2.35","2.35","10000","23500","09/09/2016","2.35"
"13/09/2016","2.33","2.33","2.33","2.33","2.29","4121","9419.54","12/09/2016","2.35"
"14/09/2016","2.33","2.33","2.33","2.33","2.33","7008","16328.64","13/09/2016","2.33"
"15/09/2016","2.25","2.34","2.34","2.25","2.3","48281","111164.22","14/09/2016","2.33"
"16/09/2016","2.25","2.25","2.25","2.25","2.25","6020","13543.2","15/09/2016","2.34"
"19/09/2016","2.3","2.3","2.3","2.28","2.29","26000","59583.11","16/09/2016","2.25"
"20/09/2016","2.26","2.26","2.26","2.26","2.26","17460","39459.6","19/09/2016","2.3"
"21/09/2016","2.26","2.26","2.26","2.26","2.26","10502","23734.52","20/09/2016","2.26"
"22/09/2016","2.3","2.3","2.3","2.3","2.3","20600","47332.12","21/09/2016","2.26"
"23/09/2016","2.3","2.3","2.3","2.3","2.3","24093","55375.34","22/09/2016","2.3"
"26/09/2016","2.28","2.3","2.3","2.28","2.29","15000","34400","23/09/2016","2.3"
"27/09/2016","2.27","2.27","2.27","2.27","2.27","118862","269816.74","26/09/2016","2.3"
